label,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62
si,0.686554,0.782025,-0.0,0.645278,0.753102,-0.029866,0.607086,0.705088,-0.048256,0.592694,0.666093,-0.062792,0.617106,0.661803,-0.071536,0.651239,0.607593,-0.025278,0.631865,0.629148,-0.047477,0.627975,0.668273,-0.05638,0.633396,0.67238,-0.06138,0.683911,0.607806,-0.021142,0.658782,0.650775,-0.041865,0.652366,0.69328,-0.042586,0.660138,0.689788,-0.040554,0.711942,0.62614,-0.021535,0.686899,0.6734,-0.040375,0.677496,0.708008,-0.033735,0.684469,0.702228,-0.026864,0.736563,0.653993,-0.025578,0.714196,0.687641,-0.035586,0.703547,0.712658,-0.032338,0.70748,0.708113,-0.027971
si,0.68715,0.782213,-0.0,0.646943,0.753915,-0.030083,0.609527,0.706289,-0.048563,0.59308,0.666816,-0.063039,0.615999,0.66139,-0.071558,0.650145,0.609019,-0.025903,0.632034,0.629357,-0.04779,0.629604,0.668889,-0.056022,0.634971,0.669647,-0.060895,0.682301,0.607692,-0.021527,0.659191,0.648516,-0.042501,0.653793,0.693159,-0.042735,0.661025,0.686726,-0.040395,0.710503,0.625016,-0.02164,0.688154,0.670619,-0.040995,0.679161,0.707906,-0.033766,0.685801,0.700617,-0.026586,0.735759,0.652096,-0.025365,0.715472,0.687141,-0.035966,0.70489,0.714102,-0.032888,0.708745,0.708462,-0.028774
si,0.687176,0.781668,-0.0,0.646694,0.754366,-0.030124,0.608289,0.708843,-0.049312,0.592831,0.671501,-0.064469,0.615007,0.660905,-0.07394,0.652045,0.607148,-0.02772,0.634851,0.633428,-0.049352,0.632072,0.673085,-0.058379,0.637028,0.675102,-0.063663,0.683571,0.608575,-0.023113,0.660311,0.65482,-0.04191,0.654874,0.697094,-0.042176,0.662266,0.693271,-0.040845,0.71095,0.627363,-0.022778,0.688066,0.675572,-0.040434,0.679334,0.710259,-0.033722,0.685597,0.705377,-0.027525,0.735468,0.655295,-0.02599,0.716094,0.68762,-0.035385,0.705265,0.712311,-0.031729,0.708659,0.708586,-0.027463
si,0.687212,0.779808,-0.0,0.646873,0.752369,-0.029591,0.608763,0.708402,-0.048862,0.593693,0.671893,-0.064337,0.616534,0.66661,-0.074097,0.651739,0.607794,-0.027064,0.634632,0.632708,-0.049065,0.630339,0.671249,-0.057649,0.634549,0.673482,-0.062462,0.68443,0.610265,-0.02309,0.661131,0.65461,-0.043249,0.654458,0.695878,-0.043877,0.661644,0.69142,-0.042198,0.712546,0.629869,-0.023339,0.68861,0.677468,-0.042137,0.678668,0.711148,-0.035616,0.684274,0.704906,-0.02899,0.737405,0.65812,-0.027062,0.716885,0.690823,-0.037014,0.705788,0.714674,-0.033571,0.708481,0.709678,-0.029151
si,0.688423,0.778167,-0.0,0.647064,0.754865,-0.02953,0.607424,0.712956,-0.049318,0.592194,0.678885,-0.064922,0.613989,0.671024,-0.074756,0.652785,0.607525,-0.031189,0.634561,0.64751,-0.051955,0.629551,0.686397,-0.059281,0.634166,0.684929,-0.063604,0.685395,0.611214,-0.027122,0.663257,0.670528,-0.045925,0.656599,0.706995,-0.046634,0.663109,0.698349,-0.046133,0.713965,0.631239,-0.026745,0.692713,0.691624,-0.045251,0.68439,0.720978,-0.040667,0.688898,0.709974,-0.036258,0.739176,0.658684,-0.029568,0.722695,0.701392,-0.040445,0.712548,0.72528,-0.038893,0.714486,0.717373,-0.036128
si,0.697897,0.782251,-0.0,0.658941,0.7756,-0.029139,0.62077,0.75669,-0.051638,0.609324,0.749524,-0.069509,0.62883,0.759996,-0.083121,0.651204,0.65869,-0.044779,0.640633,0.720878,-0.065949,0.642124,0.754523,-0.07441,0.647974,0.744042,-0.080856,0.686186,0.661215,-0.042439,0.673486,0.738511,-0.061575,0.669491,0.771403,-0.062065,0.674452,0.754639,-0.062761,0.716534,0.678574,-0.042405,0.704735,0.757499,-0.060918,0.696597,0.784206,-0.055269,0.697749,0.768192,-0.051232,0.742426,0.703058,-0.045499,0.730985,0.763996,-0.058006,0.72119,0.786377,-0.056604,0.719536,0.773606,-0.054775
si,0.694038,0.786162,-0.0,0.655799,0.794441,-0.028207,0.621503,0.800054,-0.048703,0.619217,0.821707,-0.063982,0.642573,0.843328,-0.076816,0.653941,0.721861,-0.051545,0.652437,0.80116,-0.068645,0.650923,0.810075,-0.07642,0.652202,0.791404,-0.082657,0.691466,0.721158,-0.047243,0.684192,0.824754,-0.061178,0.679763,0.820964,-0.060501,0.679182,0.793728,-0.061041,0.722551,0.734637,-0.043776,0.710969,0.829029,-0.055837,0.703461,0.822205,-0.045223,0.701838,0.798126,-0.037104,0.745376,0.754049,-0.043929,0.734927,0.819296,-0.056943,0.72732,0.816807,-0.053591,0.725969,0.799181,-0.048087
si,0.696524,0.787186,-0.0,0.657989,0.777853,-0.031051,0.621202,0.754106,-0.053664,0.611706,0.740391,-0.07131,0.631482,0.746496,-0.084253,0.657745,0.656295,-0.044873,0.648843,0.713223,-0.065276,0.646313,0.744207,-0.072088,0.651376,0.734841,-0.077338,0.693248,0.659852,-0.041488,0.681283,0.734195,-0.061561,0.672793,0.763957,-0.06231,0.677162,0.748411,-0.062725,0.723086,0.678368,-0.040618,0.710276,0.754926,-0.06034,0.698266,0.778702,-0.055713,0.698889,0.76314,-0.05188,0.748522,0.703988,-0.043007,0.737057,0.762216,-0.056879,0.723536,0.782767,-0.056734,0.719814,0.770844,-0.055359
si,0.685776,0.770742,-0.0,0.646581,0.740743,-0.029004,0.610947,0.693529,-0.047538,0.599897,0.655771,-0.062186,0.623126,0.652603,-0.071228,0.656753,0.596612,-0.027171,0.644028,0.624199,-0.047512,0.637797,0.661263,-0.055324,0.638991,0.662543,-0.060054,0.690005,0.601024,-0.023205,0.67004,0.648319,-0.041801,0.660562,0.687401,-0.042542,0.665598,0.682647,-0.041716,0.717857,0.622566,-0.023198,0.697309,0.672307,-0.041468,0.685076,0.703005,-0.036359,0.688313,0.695749,-0.031338,0.741702,0.653055,-0.026483,0.723264,0.688364,-0.037311,0.71034,0.710709,-0.035308,0.711177,0.704367,-0.032256
si,0.681967,0.767091,-0.0,0.64237,0.736345,-0.029854,0.607208,0.688165,-0.048773,0.597105,0.649974,-0.063744,0.621098,0.64869,-0.073128,0.656192,0.59436,-0.027209,0.64198,0.62102,-0.047157,0.634805,0.657481,-0.054458,0.635918,0.659226,-0.058698,0.689605,0.60035,-0.022729,0.667463,0.644253,-0.041088,0.656725,0.683406,-0.04152,0.661934,0.679727,-0.040338,0.71711,0.62294,-0.022282,0.694126,0.668158,-0.040758,0.680944,0.69956,-0.035441,0.684231,0.69417,-0.029916,0.740451,0.654156,-0.025128,0.721786,0.683777,-0.035555,0.707811,0.705335,-0.032762,0.707588,0.700234,-0.029027
si,0.71382,0.841106,-0.0,0.668254,0.826881,-0.01945,0.62758,0.795016,-0.032379,0.593703,0.776173,-0.043599,0.563059,0.769678,-0.051171,0.648517,0.694953,-0.021211,0.627088,0.725319,-0.039129,0.634288,0.770486,-0.047116,0.641817,0.794427,-0.050062,0.675997,0.687501,-0.02025,0.654734,0.725544,-0.039154,0.657649,0.778051,-0.043654,0.662879,0.799954,-0.044741,0.704732,0.700381,-0.021765,0.686152,0.720353,-0.045028,0.681936,0.770977,-0.044171,0.68281,0.800651,-0.038574,0.729835,0.723211,-0.024386,0.733435,0.694162,-0.040656,0.733813,0.675456,-0.042475,0.732207,0.656071,-0.040558
si,0.713729,0.843585,-0.0,0.666433,0.829592,-0.017112,0.626595,0.79779,-0.028926,0.594118,0.778463,-0.039627,0.56369,0.773137,-0.046755,0.647742,0.698694,-0.017146,0.626492,0.729322,-0.034619,0.634209,0.775692,-0.042895,0.642314,0.797953,-0.046097,0.675533,0.691465,-0.017397,0.654486,0.730092,-0.035095,0.657557,0.782235,-0.038941,0.663276,0.801831,-0.039793,0.704615,0.704718,-0.02007,0.686162,0.724514,-0.04247,0.681888,0.775684,-0.040386,0.682704,0.80298,-0.034133,0.729502,0.728089,-0.023757,0.732374,0.699148,-0.03905,0.732832,0.680642,-0.039414,0.73206,0.659466,-0.0365
si,0.714455,0.848515,-0.0,0.668261,0.831702,-0.017543,0.627402,0.799489,-0.030029,0.593701,0.779686,-0.041283,0.563256,0.773236,-0.049183,0.650087,0.700799,-0.019225,0.626889,0.73174,-0.036668,0.633772,0.77669,-0.045271,0.641294,0.801478,-0.048795,0.677168,0.694125,-0.019257,0.65384,0.73176,-0.037675,0.657083,0.782677,-0.043,0.662409,0.806203,-0.044904,0.705743,0.70762,-0.021499,0.685164,0.72637,-0.043545,0.681139,0.775777,-0.042962,0.682047,0.806494,-0.037959,0.730566,0.731503,-0.024794,0.733079,0.702281,-0.040263,0.733483,0.682339,-0.042151,0.73201,0.662614,-0.040552
si,0.711421,0.846551,-0.0,0.665164,0.831251,-0.018382,0.626002,0.799438,-0.030621,0.593497,0.780228,-0.041471,0.564192,0.773004,-0.048841,0.649374,0.701533,-0.019437,0.625449,0.731219,-0.036502,0.63225,0.775413,-0.044148,0.640477,0.797902,-0.047086,0.676499,0.696458,-0.018888,0.652736,0.732032,-0.037284,0.654503,0.782925,-0.042006,0.659678,0.803948,-0.043377,0.704672,0.710258,-0.020698,0.683927,0.728102,-0.043586,0.678829,0.776974,-0.042826,0.679786,0.805409,-0.037359,0.729319,0.733422,-0.023497,0.732017,0.702888,-0.039635,0.732471,0.683224,-0.041382,0.731834,0.663823,-0.039395
si,0.711364,0.84697,-0.0,0.664713,0.829405,-0.014576,0.624743,0.795381,-0.025123,0.59286,0.773893,-0.034894,0.563383,0.765665,-0.041533,0.648357,0.700477,-0.013689,0.623437,0.729649,-0.030009,0.627706,0.770163,-0.039329,0.635257,0.791618,-0.043376,0.674825,0.696051,-0.014318,0.650299,0.733258,-0.029638,0.651997,0.778097,-0.03427,0.657975,0.797881,-0.035996,0.701999,0.710555,-0.017111,0.680345,0.731298,-0.035984,0.675888,0.775345,-0.035088,0.677868,0.801479,-0.030461,0.725896,0.734705,-0.020821,0.727686,0.707053,-0.033609,0.727336,0.687831,-0.034035,0.726164,0.669269,-0.031543
si,0.710762,0.862421,-1e-06,0.652069,0.821361,-0.001632,0.61481,0.765794,-0.00632,0.590582,0.729132,-0.014315,0.561191,0.706014,-0.019846,0.650247,0.691703,0.003418,0.604444,0.70525,-0.012546,0.610325,0.750681,-0.025448,0.623876,0.770389,-0.033078,0.672826,0.695439,-0.005558,0.617949,0.718344,-0.018644,0.624141,0.764593,-0.022557,0.638136,0.780971,-0.025076,0.691638,0.71605,-0.016739,0.643347,0.723416,-0.029192,0.641386,0.766447,-0.024138,0.648963,0.790561,-0.019416,0.707908,0.746012,-0.029248,0.692499,0.719774,-0.036892,0.679544,0.705368,-0.033398,0.669788,0.692621,-0.029903
si,0.633481,0.757952,-0.0,0.654008,0.703811,0.007776,0.664515,0.635366,0.007593,0.670095,0.580099,0.006112,0.679321,0.544229,0.005104,0.654675,0.603398,-0.008637,0.615377,0.54643,-0.013299,0.612938,0.570955,-0.013727,0.620848,0.592872,-0.013314,0.632472,0.614374,-0.016266,0.594447,0.558699,-0.016554,0.592488,0.580879,-0.012009,0.600025,0.598838,-0.011571,0.60672,0.628134,-0.022816,0.574927,0.570085,-0.023544,0.571566,0.589614,-0.016658,0.577358,0.609459,-0.01484,0.579996,0.644868,-0.02841,0.548849,0.5891,-0.031344,0.529739,0.567896,-0.0295,0.51579,0.548483,-0.02918
si,0.619242,0.64553,-0.0,0.65147,0.587994,0.007225,0.671815,0.525774,0.006664,0.68538,0.47261,0.0045,0.698671,0.435746,0.00169,0.64882,0.482098,-0.010149,0.616034,0.427813,-0.013385,0.613106,0.452468,-0.01471,0.617475,0.480939,-0.015231,0.620432,0.488056,-0.017937,0.589933,0.439377,-0.016606,0.586801,0.462014,-0.014721,0.591044,0.484871,-0.017228,0.590733,0.500301,-0.024204,0.565335,0.451612,-0.025572,0.564095,0.47107,-0.023101,0.569937,0.495543,-0.024961,0.561858,0.517357,-0.029118,0.531745,0.452254,-0.033228,0.509863,0.419113,-0.032516,0.492801,0.389725,-0.033627
si,0.618118,0.557255,-0.0,0.655137,0.503633,0.009773,0.676034,0.444163,0.012221,0.687332,0.389967,0.012634,0.700416,0.354341,0.011798,0.647554,0.391035,-0.005891,0.617636,0.34609,-0.004784,0.614899,0.37167,-0.002748,0.618824,0.39952,-0.001363,0.61804,0.395896,-0.013956,0.588484,0.358836,-0.009078,0.585239,0.383591,-0.006341,0.58944,0.40656,-0.008522,0.587093,0.41037,-0.019899,0.561971,0.372565,-0.01903,0.561396,0.394836,-0.016975,0.568049,0.419173,-0.01944,0.556546,0.430579,-0.024092,0.528158,0.371966,-0.026771,0.508827,0.340525,-0.02513,0.494072,0.312732,-0.025526
si,0.710037,0.888519,-0.0,0.664331,0.861708,-0.015149,0.625021,0.822897,-0.028458,0.591334,0.801861,-0.042999,0.559005,0.800502,-0.055232,0.655926,0.724625,-0.012449,0.632297,0.737355,-0.032497,0.635599,0.789854,-0.044679,0.641684,0.821324,-0.049175,0.684171,0.720768,-0.015123,0.660824,0.738299,-0.037717,0.66112,0.795757,-0.046578,0.665318,0.829162,-0.048535,0.712695,0.734526,-0.020299,0.694647,0.735118,-0.043987,0.684652,0.789877,-0.045501,0.680814,0.827042,-0.039502,0.738061,0.755056,-0.026588,0.748959,0.709807,-0.038178,0.757806,0.680832,-0.038488,0.763869,0.652106,-0.035585
si,0.712385,0.89022,-0.0,0.666204,0.864485,-0.01532,0.626356,0.825303,-0.028686,0.591578,0.804254,-0.043109,0.559454,0.801404,-0.055341,0.658055,0.72853,-0.013668,0.632474,0.738979,-0.033464,0.635447,0.791447,-0.045484,0.641267,0.824249,-0.049879,0.686039,0.724828,-0.015886,0.660221,0.740547,-0.038075,0.660988,0.79678,-0.047111,0.664865,0.83128,-0.049434,0.714408,0.73871,-0.020457,0.694708,0.738548,-0.043824,0.68542,0.791945,-0.045834,0.68166,0.829348,-0.04047,0.739806,0.758503,-0.026026,0.74856,0.712472,-0.037589,0.757556,0.682412,-0.03842,0.764297,0.653803,-0.03608
si,0.711888,0.889176,-0.0,0.665573,0.862885,-0.016117,0.625845,0.824859,-0.030103,0.591122,0.803813,-0.044909,0.558978,0.801476,-0.057344,0.657113,0.727295,-0.015529,0.632635,0.739385,-0.035235,0.635799,0.791508,-0.046658,0.641569,0.822179,-0.050894,0.685389,0.723148,-0.017553,0.660633,0.740706,-0.039824,0.66084,0.797294,-0.048448,0.664456,0.830077,-0.050783,0.713828,0.736803,-0.021917,0.694651,0.738696,-0.045915,0.685172,0.793506,-0.047865,0.68129,0.830737,-0.042571,0.739249,0.756898,-0.027301,0.748573,0.71174,-0.039554,0.757067,0.682174,-0.040672,0.762847,0.653413,-0.03862
si,0.711914,0.889149,-0.0,0.665752,0.861792,-0.016315,0.626299,0.823664,-0.030453,0.592078,0.802904,-0.045519,0.559847,0.80054,-0.058106,0.657097,0.726123,-0.015545,0.632415,0.737907,-0.036362,0.635863,0.790859,-0.048227,0.642132,0.821446,-0.052457,0.68541,0.722424,-0.017751,0.661134,0.738779,-0.041548,0.660994,0.796373,-0.050171,0.664846,0.829123,-0.051933,0.713701,0.736231,-0.022487,0.695488,0.736273,-0.047609,0.685243,0.791389,-0.049207,0.681062,0.828248,-0.043098,0.738752,0.756507,-0.028336,0.749599,0.711703,-0.041045,0.758641,0.68277,-0.042015,0.764975,0.653692,-0.039561
si,0.709752,0.886236,-0.0,0.663908,0.858779,-0.015831,0.625048,0.819933,-0.029706,0.590297,0.798858,-0.044591,0.558294,0.797261,-0.056863,0.654849,0.72644,-0.014731,0.63235,0.734241,-0.036064,0.635983,0.786761,-0.0476,0.641734,0.817837,-0.051345,0.683182,0.722899,-0.017058,0.660385,0.735348,-0.04069,0.660323,0.792076,-0.048758,0.663751,0.823065,-0.050095,0.712004,0.735787,-0.022047,0.694272,0.734189,-0.047595,0.684734,0.789049,-0.048727,0.680656,0.824635,-0.042195,0.737569,0.754685,-0.028,0.748276,0.709665,-0.04092,0.758095,0.680728,-0.041502,0.764954,0.650859,-0.0387
si,0.710165,0.888045,-0.0,0.66397,0.860691,-0.01576,0.624872,0.821193,-0.0295,0.590889,0.798032,-0.044004,0.558908,0.794026,-0.056322,0.657426,0.726335,-0.015752,0.63259,0.738355,-0.034914,0.634397,0.787334,-0.045977,0.639812,0.816775,-0.050163,0.685674,0.722619,-0.017924,0.660206,0.73918,-0.039316,0.657964,0.794745,-0.047437,0.66104,0.827175,-0.049732,0.713883,0.73653,-0.022381,0.69401,0.736939,-0.046034,0.681135,0.790912,-0.048019,0.675723,0.827222,-0.042989,0.738611,0.757407,-0.027781,0.74859,0.712677,-0.040163,0.757502,0.684522,-0.041331,0.764198,0.656923,-0.039391
si,0.702177,0.892289,-0.0,0.656053,0.853939,-0.011067,0.624911,0.794687,-0.019932,0.600776,0.753485,-0.028962,0.57162,0.728669,-0.035961,0.672267,0.724163,-0.014211,0.630659,0.732519,-0.031874,0.618577,0.773568,-0.043834,0.61721,0.800081,-0.050559,0.693429,0.734894,-0.017131,0.646097,0.749036,-0.03564,0.631058,0.792617,-0.042632,0.628825,0.820934,-0.046486,0.709285,0.76184,-0.022053,0.669749,0.758637,-0.041081,0.644323,0.792894,-0.042269,0.633237,0.819262,-0.040181,0.719409,0.795278,-0.027814,0.716849,0.765638,-0.042128,0.715339,0.745616,-0.046508,0.716308,0.727336,-0.047955
si,0.672371,0.899917,-0.0,0.681528,0.836251,0.007283,0.671641,0.755579,0.004367,0.658234,0.694172,-0.000196,0.653019,0.649736,-0.003688,0.684244,0.727772,-0.015637,0.620579,0.683841,-0.021311,0.614158,0.714056,-0.018924,0.624661,0.735387,-0.018212,0.670914,0.748698,-0.025907,0.600243,0.69954,-0.031531,0.599787,0.732086,-0.025132,0.610017,0.753403,-0.023641,0.648236,0.772113,-0.035108,0.587802,0.727041,-0.040316,0.591517,0.757263,-0.032697,0.603204,0.77786,-0.031,0.623544,0.801035,-0.043552,0.583807,0.757535,-0.053492,0.564275,0.736426,-0.056485,0.548268,0.713091,-0.059892
si,0.633823,0.837034,-0.0,0.657086,0.778615,0.00375,0.665728,0.698694,0.001593,0.669178,0.636426,-0.000744,0.6781,0.595153,-0.002274,0.658567,0.674754,-0.016886,0.615025,0.613178,-0.022982,0.610217,0.640837,-0.023188,0.619282,0.663134,-0.023265,0.630371,0.689664,-0.023462,0.586216,0.628061,-0.026363,0.583153,0.65394,-0.021202,0.592983,0.675259,-0.020649,0.599187,0.707319,-0.02911,0.5628,0.645983,-0.031665,0.560138,0.667893,-0.024562,0.569075,0.688994,-0.022934,0.569424,0.727596,-0.034145,0.536662,0.672514,-0.038817,0.517469,0.645699,-0.038929,0.504987,0.619431,-0.04046
si,0.612638,0.726089,-0.0,0.64632,0.666972,0.006303,0.665774,0.594611,0.006846,0.67667,0.531701,0.006704,0.689058,0.489984,0.006176,0.641867,0.560703,-0.011307,0.613246,0.498229,-0.012243,0.610357,0.521408,-0.010871,0.615063,0.546117,-0.010342,0.609911,0.568947,-0.017278,0.582026,0.509385,-0.014196,0.579065,0.531365,-0.00975,0.583573,0.553374,-0.010678,0.577619,0.582489,-0.021742,0.554281,0.524428,-0.020923,0.553465,0.542799,-0.017363,0.558863,0.565006,-0.019128,0.547572,0.599954,-0.024902,0.516527,0.542292,-0.02846,0.496187,0.511757,-0.029524,0.480378,0.482637,-0.032172
si,0.680297,0.938281,-0.0,0.640363,0.899444,-0.01331,0.611427,0.843442,-0.02464,0.587635,0.802859,-0.038691,0.559568,0.778233,-0.051254,0.643862,0.770844,-0.010067,0.621437,0.755556,-0.034067,0.609082,0.802909,-0.048351,0.604629,0.837486,-0.053755,0.670062,0.775859,-0.014627,0.648315,0.759715,-0.043485,0.631548,0.815168,-0.055287,0.624743,0.854499,-0.05798,0.696883,0.793048,-0.022359,0.683099,0.764889,-0.050242,0.658393,0.809253,-0.055141,0.643331,0.844223,-0.050934,0.721284,0.814929,-0.030974,0.738423,0.768969,-0.045175,0.750854,0.742303,-0.049542,0.76198,0.714918,-0.050135
no,0.789847,0.875454,-0.0,0.752452,0.848665,-0.028627,0.723875,0.797638,-0.04847,0.741683,0.76287,-0.065758,0.777717,0.755308,-0.079898,0.755127,0.691666,-0.032628,0.757131,0.626075,-0.058011,0.759444,0.585984,-0.072429,0.764763,0.548095,-0.083885,0.794607,0.69536,-0.030972,0.777412,0.690803,-0.057664,0.76766,0.749976,-0.058229,0.775453,0.769453,-0.055152,0.827053,0.717303,-0.033475,0.81069,0.730702,-0.059727,0.793129,0.779385,-0.047618,0.798758,0.787966,-0.035539,0.856495,0.748615,-0.039314,0.84147,0.75194,-0.057333,0.821357,0.785919,-0.050371,0.821962,0.793577,-0.042196
no,0.79001,0.876091,-0.0,0.752686,0.849505,-0.02701,0.723901,0.798137,-0.046208,0.741997,0.76298,-0.063312,0.778433,0.755568,-0.077733,0.75506,0.693073,-0.030801,0.756808,0.625919,-0.054467,0.759149,0.585066,-0.068582,0.764184,0.547937,-0.08009,0.79468,0.696792,-0.029769,0.776769,0.69127,-0.055275,0.767496,0.748662,-0.057038,0.774425,0.771154,-0.055144,0.827048,0.718732,-0.032481,0.810161,0.730469,-0.057424,0.792692,0.777409,-0.046601,0.797097,0.788905,-0.03566,0.856134,0.750015,-0.038317,0.841661,0.749353,-0.055437,0.821704,0.782689,-0.048438,0.821385,0.793317,-0.040385
no,0.788339,0.877907,-0.0,0.752147,0.84939,-0.02554,0.724193,0.797525,-0.043793,0.742605,0.763049,-0.060404,0.778636,0.757132,-0.074481,0.755288,0.694466,-0.028358,0.756767,0.628964,-0.052567,0.758566,0.588452,-0.067048,0.763694,0.550564,-0.078729,0.794754,0.698851,-0.02869,0.778936,0.688966,-0.056585,0.768268,0.746596,-0.059477,0.774289,0.769164,-0.057258,0.827082,0.720615,-0.032756,0.811936,0.72889,-0.059974,0.793795,0.777166,-0.049387,0.797662,0.789452,-0.03732,0.856398,0.752177,-0.039772,0.843918,0.746974,-0.057715,0.82396,0.780248,-0.050299,0.823187,0.791048,-0.041382
no,0.789581,0.875188,-0.0,0.753355,0.848168,-0.025909,0.724749,0.796239,-0.044517,0.742732,0.761257,-0.061539,0.778705,0.753909,-0.075985,0.756477,0.693521,-0.028914,0.757993,0.625465,-0.053609,0.759443,0.584882,-0.068173,0.764466,0.546979,-0.079793,0.795062,0.698587,-0.028818,0.776181,0.686927,-0.055782,0.766397,0.746611,-0.057705,0.77493,0.769638,-0.05544,0.82706,0.720448,-0.032621,0.811115,0.723251,-0.059294,0.793254,0.774244,-0.047617,0.799044,0.788546,-0.035441,0.856193,0.751479,-0.039452,0.842517,0.745121,-0.057604,0.822037,0.780394,-0.050013,0.822531,0.792781,-0.041192
no,0.789082,0.873482,-0.0,0.75313,0.847448,-0.027913,0.724824,0.79557,-0.047523,0.742658,0.76097,-0.065182,0.778012,0.752803,-0.080208,0.756782,0.69051,-0.030421,0.758432,0.623777,-0.055194,0.760767,0.582407,-0.06953,0.765883,0.544897,-0.080905,0.796101,0.694921,-0.029493,0.779114,0.683317,-0.056751,0.76805,0.741794,-0.05846,0.774676,0.764524,-0.055505,0.828382,0.7168,-0.032633,0.811287,0.724022,-0.059094,0.793059,0.77277,-0.047937,0.798262,0.784386,-0.035969,0.85722,0.748222,-0.039023,0.841338,0.746269,-0.05641,0.820947,0.779978,-0.049261,0.821746,0.789773,-0.040899
no,0.791191,0.87299,-0.0,0.754597,0.846428,-0.025633,0.72606,0.79381,-0.043708,0.744838,0.75988,-0.059856,0.780583,0.754992,-0.073374,0.759233,0.690851,-0.029883,0.761073,0.625552,-0.054322,0.763424,0.584753,-0.068494,0.768401,0.546828,-0.080006,0.799048,0.695483,-0.029966,0.781895,0.689012,-0.056876,0.770795,0.746159,-0.058059,0.777946,0.764948,-0.055009,0.831192,0.718199,-0.033866,0.813991,0.731031,-0.059685,0.795465,0.777654,-0.047487,0.800781,0.785502,-0.035112,0.859977,0.750804,-0.04091,0.844757,0.752484,-0.058217,0.824843,0.784858,-0.050525,0.825913,0.79222,-0.041774
no,0.789974,0.878075,-0.0,0.761508,0.832504,-0.026441,0.742847,0.773314,-0.046225,0.752955,0.744885,-0.065253,0.781887,0.751245,-0.082128,0.813194,0.689602,-0.029333,0.830852,0.630825,-0.052701,0.841113,0.594087,-0.06684,0.85193,0.562717,-0.077903,0.85035,0.709422,-0.029478,0.815306,0.703375,-0.056735,0.791127,0.745265,-0.061689,0.789431,0.767851,-0.061104,0.872499,0.746417,-0.033192,0.827914,0.75546,-0.056613,0.806445,0.788125,-0.048444,0.810498,0.801599,-0.03924,0.886675,0.791715,-0.040621,0.852108,0.792899,-0.055678,0.829399,0.811493,-0.050259,0.828536,0.819723,-0.042966
